,invoice_no,category,item,quantity,price,location_id,customer_id,invoice_date,payment_id,payment_method,card_type,Unnamed: 3,shopping_mall,city,province_state,country,first_name,last_name,gender,age,dob,email,phone_number,is_churned,days_since_last_purchase,tenure,discount_used,last_purchase_date,purchase_frequency,avg_purchase_value
3803,103803,Body Care and Hygiene,Deodorant,1,26.58,32,460,2025-01-09,3,Credit Card - AMEX,AMEX,,International Plaza and Bay Street,Tampa,Florida,US,Jesse,Hernandez,Other,40.0,1984-10-28,ronaldmclaughlin@hotmail.com,785.465.0728x685,1.0,1754.0,2.0,0.0,2022-07-30,10.0,12.36
3804,103804,Skin Care,Moisturizer,1,88.22,21,162,2025-02-07,9,Apple Pay,,,Fashion Show Mall,Las Vegas,Nevada,US,Michael,Smith,Other,49.0,1975-03-18,kathryn90@gmail.com,150.138.8319x6261,0.0,1411.0,9.0,1.0,2023-02-19,18.0,166.44
3805,103805,Body Care and Hygiene,Hand Sanitizer,3,27.87,10,511,2023-12-16,7,Cash,,,South Coast Plaza,Costa Mesa,California,US,Jared,Li,Female,66.0,1958-05-01,jamesphillips@yahoo.com,8882894219,1.0,257.0,6.0,1.0,2025-02-04,17.0,231.62
3806,103806,Hair Care,Conditioner,3,31.19,25,812,2020-09-14,5,Debit Card - MasterCard,MasterCard,,Lenox Square,Atlanta,Georgia,US,Cheryl,Martin,Male,26.0,1998-04-06,operry@gmail.com,(842)908-5530,0.0,76.0,10.0,1.0,2020-03-24,25.0,376.13
3807,103807,Body Care and Hygiene,Hand Sanitizer,1,18.54,36,603,2020-09-03,8,BNPL (Buy Now, Pay Later),,The Mall at Short Hills,Short Hills,New Jersey,US,Natalie,Hansen,Other,23.0,2001-05-28,martinlam@peters-smith.com,001-920-479-1365x67100,0.0,308.0,2.0,1.0,2025-01-12,19.0,189.4
3808,103808,Hair Care,Hair Oil,3,44.73,40,446,2021-09-29,4,Debit Card - Visa,Visa,,Perimeter Mall,Atlanta,Georgia,US,Amy,Stanley,Female,30.0,1994-06-03,mboyle@gmail.com,752.458.5078x5394,0.0,127.0,9.0,1.0,2022-04-12,25.0,435.91
3809,103809,Skin Care,Moisturizer,1,85.23,1,502,2022-12-30,1,Credit Card - Visa,Visa,,Mall of America,Bloomington,Minnesota,US,Morgan,Weaver,Other,62.0,1962-10-01,karenmyers@gmail.com,0453305345,1.0,1595.0,10.0,1.0,2022-03-25,50.0,396.78
3810,103810,Skin Care,Moisturizer,1,12.12,27,979,2022-08-22,7,Cash,,,Oakbrook Center,Oak Brook,Illinois,US,Joseph,Allison,Female,68.0,1956-04-20,jeffery32@gmail.com,453.885.0874x037,0.0,653.0,10.0,1.0,2024-12-30,12.0,482.87
3811,103811,Body Care and Hygiene,Body Lotion,1,21.53,28,79,2023-11-30,4,Debit Card - Visa,Visa,,Dolphin Mall,Miami,Florida,US,Heather,Campbell,Other,53.0,1971-04-04,yjohnson@khan.net,120.457.0523,1.0,885.0,10.0,1.0,2023-09-08,42.0,207.23
3812,103812,Oral Care,Toothpaste,3,5.76,58,381,2020-09-22,7,Cash,,,Town Center at Boca Raton,Boca Raton,Florida,US,Katherine,Lee,Male,54.0,1970-05-22,qdiaz@williams-harris.org,(678)135-3307x574,1.0,645.0,5.0,1.0,2022-10-04,5.0,172.48
3813,103813,Body Care and Hygiene,Hand Sanitizer,2,10.34,7,405,2024-11-12,7,Cash,,,West Edmonton Mall,Edmonton,Alberta,Canada,Mary,Mitchell,Female,44.0,1980-08-21,jaredgarrison@yahoo.com,503.340.7563,1.0,1296.0,5.0,0.0,2022-10-29,12.0,157.1
3814,103814,Oral Care,Toothpaste,2,14.49,2,258,2020-08-07,5,Debit Card - MasterCard,MasterCard,,The Galleria,Houston,Texas,US,Jonathan,Russell,Female,22.0,2002-10-11,geraldcastro@mosley.com,661-041-4070x466,0.0,386.0,6.0,1.0,2021-04-06,42.0,165.9
3815,103815,Body Care and Hygiene,Body Lotion,2,15.64,54,849,2021-01-09,5,Debit Card - MasterCard,MasterCard,,Westfield Century City,Los Angeles,California,US,Wendy,Chavez,Male,52.0,1972-05-24,uvillarreal@walls.net,(178)280-4658,0.0,667.0,10.0,0.0,2023-05-02,20.0,157.98
3816,103816,Oral Care,Toothpaste,1,12.98,11,368,2020-06-01,4,Debit Card - Visa,Visa,,Roosevelt Field,Garden City,New York,US,Eric,Joseph,Other,30.0,1994-07-23,carriematthews@williams.net,268.442.0042x20755,1.0,772.0,4.0,0.0,2022-12-19,1.0,382.97
3817,103817,Hair Care,Shampoo,2,8.28,26,177,2024-07-27,2,Credit Card - MasterCard,MasterCard,,Easton Town Center,Columbus,Ohio,US,Danielle,Harrington,Other,57.0,1967-02-27,petersmichael@hotmail.com,+1-497-080-6510x845,1.0,1067.0,3.0,0.0,2022-01-08,23.0,41.2
3818,103818,Body Care and Hygiene,Body Lotion,2,29.96,7,891,2022-07-08,2,Credit Card - MasterCard,MasterCard,,West Edmonton Mall,Edmonton,Alberta,Canada,Michael,Smith,Other,25.0,2000-01-09,william84@hotmail.com,140.960.6222x8480,1.0,1456.0,6.0,1.0,2020-08-01,15.0,15.27
3819,103819,Hair Care,Conditioner,3,11.21,47,861,2022-08-10,5,Debit Card - MasterCard,MasterCard,,The Americana at Brand,Glendale,California,US,Patricia,Chen,Other,70.0,1954-10-23,rodrigueztimothy@gmail.com,(560)911-5632x9196,0.0,812.0,10.0,0.0,2022-11-27,44.0,155.44
3820,103820,Hair Care,Conditioner,2,21.76,25,168,2023-08-31,9,Apple Pay,,,Lenox Square,Atlanta,Georgia,US,Kathy,Reyes,Other,19.0,2005-09-20,jonroberson@yahoo.com,(180)490-6364x62313,0.0,1228.0,2.0,1.0,2022-05-04,28.0,19.94
3821,103821,Body Care and Hygiene,Body Lotion,3,9.05,29,803,2022-05-24,7,Cash,,,The Mall at Millenia,Orlando,Florida,US,Adam,Mccormick,Male,61.0,1963-07-12,lori68@yahoo.com,1356199086,1.0,1606.0,1.0,0.0,2021-06-29,15.0,455.52
3822,103822,Skin Care,Moisturizer,1,45.08,49,133,2024-10-13,2,Credit Card - MasterCard,MasterCard,,NorthPark Center,Dallas,Texas,US,Erin,Ware,Female,49.0,1975-06-10,bellvanessa@hotmail.com,373.344.0741x10137,1.0,530.0,6.0,1.0,2023-11-18,18.0,235.41
3823,103823,Body Care and Hygiene,Deodorant,4,4.1,26,875,2023-10-13,10,Google Pay,,,Easton Town Center,Columbus,Ohio,US,Jason,Ingram,Female,57.0,1967-06-12,lschultz@richardson.net,3708297646,0.0,1111.0,5.0,1.0,2023-02-25,43.0,418.47
3824,103824,Hair Care,Shampoo,2,29.99,28,137,2023-03-27,8,BNPL (Buy Now, Pay Later),,Dolphin Mall,Miami,Florida,US,Anna,Brown,Female,20.0,2004-07-14,breanna92@hansen.com,744-316-0680,1.0,1091.0,1.0,0.0,2021-12-19,14.0,12.63
3825,103825,Skin Care,Sunscreen,1,31.95,7,744,2024-04-06,9,Apple Pay,,,West Edmonton Mall,Edmonton,Alberta,Canada,Rhonda,Walker,Male,22.0,2002-05-05,salazarsarah@yahoo.com,746.068.8275x9802,1.0,344.0,3.0,0.0,2023-11-15,13.0,284.07
3826,103826,Body Care and Hygiene,Hand Sanitizer,3,13.99,9,992,2022-07-27,9,Apple Pay,,,Bullring & Grand Central,Birmingham,West Midlands,UK,Clifford,Crawford,Other,54.0,1970-08-25,ryandiana@torres.com,+1-238-583-0030x5828,0.0,368.0,5.0,1.0,2024-12-12,9.0,77.43
3827,103827,Skin Care,Moisturizer,1,20.74,7,701,2024-06-12,1,Credit Card - Visa,Visa,,West Edmonton Mall,Edmonton,Alberta,Canada,Stefanie,Jones,Male,34.0,1990-09-17,wharris@gmail.com,+1-758-998-5212,1.0,703.0,9.0,0.0,2024-05-23,41.0,389.21
3828,103828,Oral Care,Toothpaste,2,3.13,24,739,2023-07-01,7,Cash,,,The Dubai Mall,Dubai,Dubai,UAE,Tracy,Solomon,Other,27.0,1997-10-24,rwhite@martinez.com,(341)911-4425,0.0,701.0,8.0,1.0,2024-09-24,47.0,6.98
3829,103829,Skin Care,Lip Balm,3,54.17,37,254,2021-07-22,7,Cash,,,Bloor-Yorkville,Toronto,Ontario,Canada,Sherri,Manning,Male,40.0,1984-06-28,thernandez@yahoo.com,+1-278-078-4900,0.0,1666.0,9.0,1.0,2023-08-29,50.0,457.54
3830,103830,Hair Care,Conditioner,2,19.52,45,118,2025-02-12,5,Debit Card - MasterCard,MasterCard,,Westfield Annapolis,Annapolis,Maryland,US,David,Liu,Other,38.0,1986-05-18,obriendaniel@powell-mcbride.com,342-705-3578,0.0,1775.0,6.0,1.0,2020-11-29,46.0,347.45
3831,103831,Skin Care,Moisturizer,2,77.66,60,57,2023-02-20,7,Cash,,,Stonebriar Centre,Frisco,Texas,US,Jackie,Hawkins,Male,66.0,1958-12-02,warddavid@villanueva.biz,1009247731,1.0,881.0,9.0,0.0,2021-10-29,49.0,270.34
3832,103832,Oral Care,Toothpaste,2,17.67,18,305,2023-07-15,10,Google Pay,,,Arndale Centre,Manchester,Greater Manchester,UK,Dwayne,Walker,Other,65.0,1960-02-04,amanning@gmail.com,001-792-434-9922x4553,0.0,321.0,10.0,1.0,2021-04-18,31.0,361.76
3833,103833,Skin Care,Sunscreen,3,30.03,26,592,2023-07-19,10,Google Pay,,,Easton Town Center,Columbus,Ohio,US,Melissa,Gay,Male,41.0,1983-11-06,mckinneyrobert@chapman.com,410-722-8375,0.0,675.0,3.0,0.0,2021-11-07,40.0,423.49
3834,103834,Skin Care,Moisturizer,2,24.02,15,504,2023-03-02,7,Cash,,,Meadowhall,Sheffield,South Yorkshire,UK,Brian,Castaneda,Male,19.0,2005-03-01,jonesmike@rose.com,347.124.6542x19751,0.0,826.0,5.0,1.0,2022-07-09,29.0,174.23
3835,103835,Hair Care,Hair Oil,3,5.48,15,961,2023-01-30,1,Credit Card - Visa,Visa,,Meadowhall,Sheffield,South Yorkshire,UK,Keith,Hendricks,Male,33.0,1991-12-15,breannaanderson@yahoo.com,+1-828-013-5706,0.0,815.0,5.0,0.0,2022-03-20,7.0,319.99
3836,103836,Oral Care,Mouthwash,2,5.26,22,948,2022-10-13,9,Apple Pay,,,Tysons Corner Center,McLean,Virginia,US,Linda,Torres,Female,49.0,1975-12-07,brittany90@hotmail.com,832-851-3068,1.0,353.0,9.0,1.0,2020-04-20,30.0,14.23
3837,103837,Body Care and Hygiene,Hand Sanitizer,2,23.48,19,641,2022-10-29,1,Credit Card - Visa,Visa,,Yorkdale Shopping Centre,Toronto,Ontario,Canada,Angela,Ward,Female,21.0,2004-02-10,brenda35@yahoo.com,2731554321,0.0,1640.0,10.0,0.0,2020-06-18,20.0,178.96
3838,103838,Hair Care,Shampoo,4,39.78,7,184,2024-05-04,4,Debit Card - Visa,Visa,,West Edmonton Mall,Edmonton,Alberta,Canada,Karen,Douglas,Other,49.0,1975-06-12,joe12@yahoo.com,560-445-6410x361,0.0,1113.0,6.0,0.0,2022-11-16,25.0,189.39
3839,103839,Skin Care,Face Wash,3,44.6,34,757,2022-11-29,9,Apple Pay,,,The Shops at Columbus Circle,New York,New York,US,Angela,Jenkins,Male,23.0,2001-11-19,marquezbrenda@gmail.com,(536)229-3876x74994,0.0,1756.0,4.0,0.0,2020-02-17,47.0,396.9
3840,103840,Hair Care,Hair Oil,3,29.44,37,187,2022-11-04,9,Apple Pay,,,Bloor-Yorkville,Toronto,Ontario,Canada,Peter,Owens,Other,62.0,1962-04-02,nblack@dougherty.biz,621-525-4567,0.0,972.0,6.0,0.0,2024-08-06,13.0,148.98
3841,103841,Hair Care,Shampoo,1,7.36,16,346,2022-06-02,7,Cash,,,The Oracle,Reading,Berkshire,UK,Zoe,Boyd,Other,69.0,1955-09-28,jessicabradford@yahoo.com,502.559.9648x29940,0.0,1040.0,4.0,0.0,2021-11-05,1.0,235.7
3842,103842,Oral Care,Mouthwash,1,12.87,50,541,2023-05-08,5,Debit Card - MasterCard,MasterCard,,The Summit,Birmingham,Alabama,US,Raymond,Jones,Female,57.0,1967-11-04,anna87@hotmail.com,+1-837-017-2016x4496,1.0,1522.0,10.0,1.0,2023-10-23,8.0,50.3
3843,103843,Body Care and Hygiene,Deodorant,4,18.9,28,659,2024-03-01,8,BNPL (Buy Now, Pay Later),,Dolphin Mall,Miami,Florida,US,Tiffany,Jackson,Male,46.0,1979-01-18,crystal11@wilson-steele.com,8691886527,0.0,1777.0,10.0,1.0,2023-07-27,12.0,372.8
3844,103844,Skin Care,Sunscreen,4,23.34,13,629,2020-09-30,6,PayPal,,,The Grove,Los Angeles,California,US,Bradley,Anderson,Male,70.0,1955-01-31,nicholas65@bush-carroll.com,+1-019-537-2729x629,0.0,90.0,6.0,1.0,2021-11-01,39.0,498.78
3845,103845,Oral Care,Mouthwash,2,5.89,2,179,2023-05-31,8,BNPL (Buy Now, Pay Later),,The Galleria,Houston,Texas,US,Christopher,Flores,Male,52.0,1973-01-31,heather50@andrade-ho.org,482.807.4000x3686,0.0,391.0,7.0,0.0,2020-05-20,39.0,353.83
3846,103846,Oral Care,Toothpaste,3,4.0,48,134,2024-02-01,5,Debit Card - MasterCard,MasterCard,,Santa Monica Place,Santa Monica,California,US,Angela,Davis,Male,38.0,1986-07-01,leelisa@cooper.com,9454760415,0.0,992.0,1.0,1.0,2021-04-01,27.0,80.82
3847,103847,Skin Care,Moisturizer,1,78.74,10,529,2022-05-25,4,Debit Card - Visa,Visa,,South Coast Plaza,Costa Mesa,California,US,Jennifer,Barnett,Female,58.0,1966-05-26,vsoto@gmail.com,+1-751-934-7985x9762,1.0,615.0,3.0,1.0,2020-02-10,42.0,231.73
3848,103848,Hair Care,Conditioner,1,10.25,55,587,2023-03-27,8,BNPL (Buy Now, Pay Later),,The Galleria at Fort Lauderdale,Fort Lauderdale,Florida,US,William,Anderson,Other,54.0,1970-12-13,castrowilliam@santiago.net,2214405554,0.0,1419.0,8.0,0.0,2021-01-11,8.0,25.59
3849,103849,Hair Care,Conditioner,2,19.75,50,588,2020-04-30,9,Apple Pay,,,The Summit,Birmingham,Alabama,US,James,Lucas,Female,62.0,1962-07-16,eddie40@mitchell.com,(416)321-7884,0.0,1561.0,2.0,0.0,2023-09-25,48.0,337.25
3850,103850,Hair Care,Shampoo,4,25.98,2,408,2021-03-23,4,Debit Card - Visa,Visa,,The Galleria,Houston,Texas,US,Tina,Schultz,Other,63.0,1961-12-07,eolson@hotmail.com,690.285.5465x6076,1.0,1063.0,8.0,0.0,2024-11-17,21.0,310.87
3851,103851,Skin Care,Moisturizer,1,58.92,32,793,2024-07-16,9,Apple Pay,,,International Plaza and Bay Street,Tampa,Florida,US,Carl,Hernandez,Other,46.0,1978-09-27,brianschroeder@lewis.com,963-790-3398,1.0,1264.0,6.0,1.0,2024-10-20,17.0,73.17
3852,103852,Hair Care,Hair Oil,2,17.25,24,776,2022-11-11,1,Credit Card - Visa,Visa,,The Dubai Mall,Dubai,Dubai,UAE,Michael,Griffin,Other,18.0,2007-01-04,peterramos@hotmail.com,8838381495,1.0,1705.0,10.0,1.0,2020-12-18,3.0,33.31
3853,103853,Skin Care,Face Wash,3,24.11,7,524,2020-11-25,9,Apple Pay,,,West Edmonton Mall,Edmonton,Alberta,Canada,Victor,Conrad,Female,50.0,1974-06-23,elizabeth32@olson.com,255.206.4258,0.0,347.0,9.0,0.0,2021-08-29,49.0,384.28
3854,103854,Body Care and Hygiene,Hand Sanitizer,4,15.23,51,618,2022-10-28,7,Cash,,,CambridgeSide,Cambridge,Massachusetts,US,Deanna,Morton,Female,18.0,2006-10-06,sharonmoore@hotmail.com,2086876398,0.0,511.0,3.0,0.0,2020-04-02,31.0,170.4
3855,103855,Skin Care,Sunscreen,4,56.4,45,389,2022-08-05,2,Credit Card - MasterCard,MasterCard,,Westfield Annapolis,Annapolis,Maryland,US,Caroline,Huber,Female,35.0,1989-03-14,christopherschultz@alvarez.com,600.991.7893x8999,0.0,583.0,10.0,0.0,2024-08-28,41.0,314.25
3856,103856,Skin Care,Face Wash,1,63.51,58,435,2020-04-27,9,Apple Pay,,,Town Center at Boca Raton,Boca Raton,Florida,US,Taylor,Walker,Male,48.0,1976-07-10,alawson@gmail.com,001-095-519-9105x9603,1.0,1331.0,3.0,0.0,2023-05-09,10.0,310.5
3857,103857,Skin Care,Face Wash,2,94.24,44,223,2023-02-20,5,Debit Card - MasterCard,MasterCard,,The Florida Mall,Orlando,Florida,US,Michael,Miller,Female,32.0,1992-06-03,phillipelliott@yahoo.com,756-135-0076x197,0.0,1367.0,3.0,0.0,2021-04-04,49.0,150.61
3858,103858,Hair Care,Hair Oil,3,34.43,24,249,2023-04-30,8,BNPL (Buy Now, Pay Later),,The Dubai Mall,Dubai,Dubai,UAE,Shannon,Henry,Male,65.0,1960-02-11,brucebrown@yahoo.com,519-638-4048,1.0,1323.0,10.0,1.0,2023-05-04,4.0,309.08
3859,103859,Hair Care,Shampoo,4,28.64,51,376,2023-10-29,9,Apple Pay,,,CambridgeSide,Cambridge,Massachusetts,US,Lisa,Clay,Female,69.0,1955-05-06,scottgilmore@tanner.com,287.728.0925x00157,0.0,1644.0,8.0,0.0,2023-08-28,28.0,464.84
3860,103860,Skin Care,Face Wash,3,98.93,11,598,2021-03-16,3,Credit Card - AMEX,AMEX,,Roosevelt Field,Garden City,New York,US,Michael,Adams,Male,28.0,1997-02-09,davidmitchell@gonzalez-green.org,353.786.0519x573,1.0,1625.0,1.0,0.0,2023-03-08,2.0,334.09
3861,103861,Body Care and Hygiene,Hand Sanitizer,2,27.75,55,918,2020-10-17,9,Apple Pay,,,The Galleria at Fort Lauderdale,Fort Lauderdale,Florida,US,Michael,Johnson,Male,62.0,1962-11-09,williamsdavid@kim.biz,001-769-939-4442,0.0,1191.0,7.0,0.0,2022-04-20,49.0,125.61
3862,103862,Body Care and Hygiene,Hand Sanitizer,4,12.6,39,77,2021-03-30,9,Apple Pay,,,Scottsdale Fashion Square,Scottsdale,Arizona,US,Pamela,Joyce,Other,69.0,1955-11-10,nbates@abbott.com,458.109.7971x468,0.0,293.0,5.0,1.0,2023-04-30,29.0,217.0
3863,103863,Skin Care,Lip Balm,1,93.09,28,919,2021-07-20,4,Debit Card - Visa,Visa,,Dolphin Mall,Miami,Florida,US,Susan,Stevenson,Male,54.0,1970-10-10,jmyers@yahoo.com,935.134.0938,0.0,33.0,6.0,0.0,2024-12-02,20.0,465.13
3864,103864,Hair Care,Hair Oil,4,20.21,17,818,2022-11-09,6,PayPal,,,Lakeside Shopping Centre,Thurrock,Essex,UK,Dakota,Crane,Male,45.0,1979-07-15,wsanchez@yahoo.com,(147)118-8978,1.0,1806.0,2.0,1.0,2022-12-16,37.0,175.84
3865,103865,Skin Care,Sunscreen,3,19.18,13,610,2020-03-23,10,Google Pay,,,The Grove,Los Angeles,California,US,Brenda,Martinez,Male,23.0,2002-02-20,brittanyclark@hotmail.com,122.221.8547x096,1.0,1809.0,4.0,1.0,2023-02-06,46.0,491.98
3866,103866,Oral Care,Mouthwash,1,3.69,56,792,2020-04-05,3,Credit Card - AMEX,AMEX,,The Mall in Columbia,Columbia,Maryland,US,Emily,Carr,Male,51.0,1973-12-21,david78@ramirez-powers.com,(814)006-8766,1.0,557.0,2.0,1.0,2020-04-09,42.0,215.13
3867,103867,Body Care and Hygiene,Deodorant,1,9.99,3,315,2020-05-31,6,PayPal,,,Westfield London,London,England,UK,Tammy,Ray,Male,27.0,1997-08-17,kenneth74@gmail.com,877-421-0057x06022,1.0,1016.0,9.0,1.0,2021-11-09,19.0,244.75
3868,103868,Hair Care,Shampoo,2,31.81,47,495,2022-04-09,1,Credit Card - Visa,Visa,,The Americana at Brand,Glendale,California,US,Jasmine,Marquez,Other,30.0,1994-10-31,wolfdonald@wagner.org,430-355-4412,0.0,443.0,2.0,1.0,2022-10-28,17.0,460.72
3869,103869,Hair Care,Shampoo,2,39.67,29,243,2022-02-27,6,PayPal,,,The Mall at Millenia,Orlando,Florida,US,Antonio,Hall,Other,20.0,2004-07-14,jason11@hotmail.com,8633352209,0.0,404.0,7.0,0.0,2020-01-11,1.0,104.64
3870,103870,Hair Care,Shampoo,4,46.31,13,284,2022-04-27,8,BNPL (Buy Now, Pay Later),,The Grove,Los Angeles,California,US,Brandon,Estrada,Female,50.0,1975-02-07,debrahill@gmail.com,610.205.2745x1136,1.0,902.0,6.0,0.0,2020-04-20,15.0,294.99
3871,103871,Skin Care,Face Wash,1,38.07,8,597,2023-01-11,7,Cash,,,Bluewater Shopping Centre,Dartford,Kent,UK,Kimberly,Fischer,Female,49.0,1975-11-09,theresa04@rios.info,566-828-8551,1.0,662.0,9.0,1.0,2022-01-23,44.0,199.2
3872,103872,Skin Care,Face Wash,4,89.82,7,230,2025-01-14,9,Apple Pay,,,West Edmonton Mall,Edmonton,Alberta,Canada,Andrew,Tapia,Male,54.0,1970-12-22,sandersblake@curry-wood.com,062.327.0865,0.0,1034.0,3.0,0.0,2024-10-01,27.0,497.09
3873,103873,Body Care and Hygiene,Hand Sanitizer,4,10.42,60,730,2021-07-11,3,Credit Card - AMEX,AMEX,,Stonebriar Centre,Frisco,Texas,US,Hayley,Baker,Female,42.0,1982-09-12,scottsmith@gmail.com,+1-724-507-5517x81642,1.0,1478.0,1.0,1.0,2025-02-06,34.0,40.2
3874,103874,Body Care and Hygiene,Deodorant,4,10.2,1,306,2023-11-26,5,Debit Card - MasterCard,MasterCard,,Mall of America,Bloomington,Minnesota,US,Robin,Johnson,Female,22.0,2002-06-06,shannon72@hudson-fields.com,001-222-614-6695x4812,0.0,120.0,5.0,0.0,2020-06-14,15.0,412.74
3875,103875,Body Care and Hygiene,Body Lotion,3,6.69,60,389,2024-05-22,4,Debit Card - Visa,Visa,,Stonebriar Centre,Frisco,Texas,US,Caroline,Huber,Female,35.0,1989-03-14,christopherschultz@alvarez.com,600.991.7893x8999,0.0,583.0,10.0,0.0,2024-08-28,41.0,314.25
3876,103876,Hair Care,Conditioner,4,15.26,7,498,2024-05-17,6,PayPal,,,West Edmonton Mall,Edmonton,Alberta,Canada,Megan,Cross,Female,42.0,1982-12-20,hjohnson@hotmail.com,+1-909-066-7587x977,1.0,1320.0,5.0,1.0,2021-01-03,43.0,265.12
3877,103877,Oral Care,Toothpaste,4,18.21,42,636,2024-02-10,2,Credit Card - MasterCard,MasterCard,,Brookfield Place,New York,New York,US,Breanna,Pittman,Male,64.0,1960-03-27,scott13@mendoza.com,150-904-4656,0.0,772.0,6.0,0.0,2020-06-29,17.0,183.14
3878,103878,Hair Care,Shampoo,3,20.8,28,829,2020-09-10,7,Cash,,,Dolphin Mall,Miami,Florida,US,Danielle,Ayala,Female,67.0,1957-05-13,nancyparks@tran-morris.info,278-514-1911,1.0,428.0,9.0,1.0,2020-03-28,35.0,304.53
3879,103879,Oral Care,Mouthwash,4,17.96,28,156,2025-01-11,6,PayPal,,,Dolphin Mall,Miami,Florida,US,Randall,Lewis,Other,33.0,1991-10-30,mariah05@cole.com,+1-534-720-0992x84935,0.0,1207.0,4.0,0.0,2022-10-11,49.0,89.75
3880,103880,Hair Care,Hair Oil,4,8.59,28,617,2020-03-17,3,Credit Card - AMEX,AMEX,,Dolphin Mall,Miami,Florida,US,Brian,Brown,Female,45.0,1979-08-16,jenniferevans@taylor.com,001-383-282-2954x39033,0.0,550.0,8.0,1.0,2021-08-03,1.0,277.71
3881,103881,Hair Care,Shampoo,1,31.28,26,111,2020-01-22,3,Credit Card - AMEX,AMEX,,Easton Town Center,Columbus,Ohio,US,Erin,Black,Male,67.0,1957-06-10,zoe17@nelson.com,001-744-786-8281x31940,0.0,533.0,3.0,1.0,2021-04-09,20.0,458.5
3882,103882,Oral Care,Mouthwash,1,10.61,48,88,2023-05-30,10,Google Pay,,,Santa Monica Place,Santa Monica,California,US,Dale,Thomas,Female,33.0,1991-12-09,williamalvarado@wilson.com,(863)899-4950x9353,0.0,1292.0,10.0,0.0,2024-06-26,46.0,452.39
3883,103883,Hair Care,Shampoo,4,22.55,31,777,2023-12-27,8,BNPL (Buy Now, Pay Later),,Cherry Creek Shopping Center,Denver,Colorado,US,Stephanie,Ellis,Other,54.0,1970-11-17,harmonalyssa@garcia.com,001-781-336-9929x911,1.0,1070.0,2.0,0.0,2024-07-03,6.0,51.09
3884,103884,Skin Care,Lip Balm,4,25.5,19,460,2022-10-11,8,BNPL (Buy Now, Pay Later),,Yorkdale Shopping Centre,Toronto,Ontario,Canada,Jesse,Hernandez,Other,40.0,1984-10-28,ronaldmclaughlin@hotmail.com,785.465.0728x685,1.0,1754.0,2.0,0.0,2022-07-30,10.0,12.36
3885,103885,Body Care and Hygiene,Body Lotion,4,10.98,45,384,2021-05-01,8,BNPL (Buy Now, Pay Later),,Westfield Annapolis,Annapolis,Maryland,US,Laura,Williams,Other,45.0,1979-04-05,hunter61@hotmail.com,(205)743-8970,1.0,939.0,7.0,0.0,2024-03-30,1.0,282.78
3886,103886,Hair Care,Hair Oil,2,38.04,54,649,2021-10-18,2,Credit Card - MasterCard,MasterCard,,Westfield Century City,Los Angeles,California,US,Louis,Martin,Female,63.0,1961-12-29,valerie39@brown.biz,5678744863,0.0,910.0,8.0,0.0,2022-01-04,29.0,489.65
3887,103887,Skin Care,Lip Balm,2,40.03,58,79,2023-12-29,5,Debit Card - MasterCard,MasterCard,,Town Center at Boca Raton,Boca Raton,Florida,US,Heather,Campbell,Other,53.0,1971-04-04,yjohnson@khan.net,120.457.0523,1.0,885.0,10.0,1.0,2023-09-08,42.0,207.23
3888,103888,Skin Care,Moisturizer,4,64.73,47,352,2024-09-21,9,Apple Pay,,,The Americana at Brand,Glendale,California,US,Michael,Mahoney,Other,18.0,2007-02-06,jlee@phillips.com,001-834-277-8855x790,0.0,844.0,10.0,0.0,2025-02-05,5.0,488.23
3889,103889,Skin Care,Sunscreen,1,63.39,10,988,2021-01-18,10,Google Pay,,,South Coast Plaza,Costa Mesa,California,US,Sarah,Kennedy,Male,34.0,1990-10-31,benjaminhill@yahoo.com,001-222-636-9786x5770,1.0,22.0,5.0,0.0,2022-07-03,5.0,126.66
3890,103890,Oral Care,Mouthwash,3,11.76,5,838,2023-10-22,9,Apple Pay,,,King of Prussia Mall,Philadelphia,Pennsylvania,US,Michael,Stark,Other,42.0,1982-09-13,lmills@snyder.org,001-241-767-3153x8992,1.0,684.0,8.0,0.0,2020-06-04,20.0,218.84
3891,103891,Skin Care,Moisturizer,4,52.05,26,866,2023-03-22,7,Cash,,,Easton Town Center,Columbus,Ohio,US,Christina,Kelley,Female,37.0,1987-03-02,kyang@hotmail.com,(628)865-2293,0.0,1438.0,9.0,1.0,2021-04-04,10.0,417.16
3892,103892,Body Care and Hygiene,Body Lotion,2,28.6,27,332,2020-04-25,3,Credit Card - AMEX,AMEX,,Oakbrook Center,Oak Brook,Illinois,US,Christopher,Carter,Male,40.0,1984-07-17,karen18@lee.info,+1-219-867-8730x693,1.0,510.0,10.0,1.0,2023-04-03,46.0,330.65
3893,103893,Hair Care,Conditioner,3,30.15,10,681,2023-01-11,4,Debit Card - Visa,Visa,,South Coast Plaza,Costa Mesa,California,US,Robert,Torres,Other,25.0,1999-05-16,ericjones@gmail.com,001-623-909-4877x764,1.0,1012.0,6.0,1.0,2023-04-27,13.0,74.69
3894,103894,Hair Care,Shampoo,1,36.0,8,350,2020-05-01,5,Debit Card - MasterCard,MasterCard,,Bluewater Shopping Centre,Dartford,Kent,UK,Nicholas,Torres,Female,21.0,2003-05-27,aadams@gmail.com,001-824-519-5258x962,1.0,1386.0,3.0,1.0,2022-11-06,49.0,302.41
